CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1841528704290487,1309717898290487,2024,5,5,45,27.0,2.0,2,LOJA,1,LOJA,10,2025-04-21 11:05:21,,12,4
1841528705290487,1309717898290487,2024,5,5,45,27.0,4.0,2,LOJA,1,LOJA,15,2025-04-21 11:05:21,,12,4
1841528714290487,1309717900290487,2024,5,5,45,14.0,1.0,1,LIGUS2,1,LIGUS2,1,2025-04-21 11:05:21,,12,4
1841528715290487,1309717900290487,2024,5,5,45,14.0,1.0,1,LOJA,1,LOJA,10,2025-04-21 11:05:21,,12,4
1841528716290487,1309717900290487,2024,5,5,45,14.0,3.0,1,LOJA,1,LOJA,10,2025-04-21 11:05:21,,12,4
1841528717290487,1309717900290487,2024,5,5,45,14.0,4.0,1,LOJA,1,LOJA,2,2025-04-21 11:05:21,,12,4
1841528718290487,1309717900290487,2024,5,5,45,14.0,1.0,1,NADO,1,NADO,5,2025-04-21 11:05:21,,12,4
1841528719290487,1309717900290487,2024,5,5,45,14.0,4.0,1,NADO,1,NADO,1,2025-04-21 11:05:21,,12,4
1841528729290487,1309717902290487,2024,5,5,45,15.0,1.0,1,LOJA,1,LOJA,10,2025-04-21 11:05:22,,12,4
1841528730290487,1309717902290487,2024,5,5,45,15.0,2.0,1,LOJA,1,LOJA,10,2025-04-21 11:05:22,,12,4
1841528731290487,1309717902290487,2024,5,5,45,15.0,4.0,1,LOJA,1,LOJA,15,2025-04-21 11:05:22,,12,4
1841528745290487,1309717905290487,2024,5,5,45,4.0,1.0,1,LOJA,1,LOJA,2,2025-04-21 11:05:22,,12,4
499186479126144,59444663010478,2005,5,3,91,60.0,2.0,1,LOJA,1,LOJA,5,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499186480126144,59444663010478,2005,5,3,91,60.0,2.0,3,LOJA,1,LOJA,5,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
1841528746290487,1309717905290487,2024,5,5,45,4.0,2.0,1,LOJA,1,LOJA,2,2025-04-21 11:05:22,,12,4
1841528747290487,1309717905290487,2024,5,5,45,4.0,4.0,1,LOJA,1,LOJA,1,2025-04-21 11:05:22,,12,4
1841530231290487,1309718054290487,2024,5,5,141,31.0,1.0,1,LOJA,1,LOJA,1,2025-04-21 11:05:28,,12,4
499186481126144,59444663010478,2005,5,3,91,60.0,3.0,1,LOJA,1,LOJA,5,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499186482126144,59444663010478,2005,5,3,91,60.0,4.0,3,LOJA,1,LOJA,5,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
