CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1671320071290487,1150116284290487,2023,37,4,27,17.0,1.0,1,LOJA,1,LOJA,1,2024-08-21 12:46:20,,11,2
1671320072290487,1150116284290487,2023,37,4,27,17.0,2.0,1,LOJA,1,LOJA,5,2024-08-21 12:46:20,,11,2
1671320105290487,1150116290290487,2023,37,3,171,15.0,4.0,2,MIVI,1,MIVI,10,2024-08-21 12:46:20,,11,2
1671320206290487,1150116296290487,2023,37,4,5,26.0,2.0,1,BETH,1,BETH,3,2024-08-21 12:46:20,,11,2
1671320207290487,1150116296290487,2023,37,4,5,26.0,4.0,1,BETH,1,BETH,1,2024-08-21 12:46:20,,11,2
1671320208290487,1150116296290487,2023,37,4,5,26.0,2.0,1,CEOR7,1,CEOR7,10,2024-08-21 12:46:20,,11,2
1671320209290487,1150116296290487,2023,37,4,5,26.0,1.0,1,MIVI,1,MIVI,15,2024-08-21 12:46:20,,11,2
1671320210290487,1150116296290487,2023,37,4,5,26.0,2.0,1,MIVI,1,MIVI,3,2024-08-21 12:46:20,,11,2
1671320236290487,1150116302290487,2023,37,1,155,114.0,2.0,1,LIGUS2,1,LIGUS2,1,2024-08-21 12:46:20,,11,2
1671320247290487,1150116304290487,2023,37,1,155,50.0,2.0,2,ALJU,1,ALJU,1,2024-08-21 12:46:20,,11,2
1671320248290487,1150116304290487,2023,37,1,155,50.0,3.0,2,ALJU,1,ALJU,1,2024-08-21 12:46:20,,11,2
1671320249290487,1150116304290487,2023,37,1,155,50.0,4.0,2,LIGUS2,1,LIGUS2,15,2024-08-21 12:46:20,,11,2
1671320250290487,1150116304290487,2023,37,1,155,50.0,4.0,2,LOJA,1,LOJA,1,2024-08-21 12:46:20,,11,2
1671320259290487,1150116306290487,2023,37,2,13,213.0,1.0,1,LECU,1,LECU,1,2024-08-21 12:46:20,,11,2
1671320260290487,1150116306290487,2023,37,2,13,213.0,1.0,1,LIGUS2,1,LIGUS2,10,2024-08-21 12:46:20,,11,2
1671320261290487,1150116306290487,2023,37,2,13,213.0,2.0,1,LIGUS2,1,LIGUS2,65,2024-08-21 12:46:20,,11,2
1671320262290487,1150116306290487,2023,37,2,13,213.0,3.0,2,LIGUS2,1,LIGUS2,5,2024-08-21 12:46:20,,11,2
1671320263290487,1150116306290487,2023,37,2,13,213.0,4.0,1,LIGUS2,1,LIGUS2,10,2024-08-21 12:46:20,,11,2
